team_name,player_name,avg_impact,avg_impact_pct,avg_passes,avg_betweenness,matches_played
1. FC Union Berlin,Kevin Vogt,0.00647820449045345,0.647820449045345,37.8125,0.06322965083095577,16
1. FC Union Berlin,Robin Knoche,0.005509763118170132,0.5509763118170131,36.666666666666664,0.062099836044433115,24
1. FC Union Berlin,Christopher Trimmel,0.004263646561462997,0.4263646561462997,21.615384615384617,0.07263030182303218,26
1. FC Union Berlin,Robin Gosens,0.003571830012459302,0.3571830012459302,26.866666666666667,0.07066416072734755,30
1. FC Union Berlin,Josip Juranovic,0.0035166673443795247,0.3516667344379525,20.952380952380953,0.07873221449752063,21
1. FC Union Berlin,Janik Haberer,0.0024025058857658856,0.24025058857658857,18.285714285714285,0.07452317591511731,21
1. FC Union Berlin,András Schäfer,0.00039579831440249015,0.039579831440249014,19.9,0.07624918711731898,20
1. FC Union Berlin,Sheraldo Becker,-6.008433532637843e-05,-0.006008433532637843,15.0,0.07104755033326463,11
1. FC Union Berlin,Kevin Behrens,-0.0003825211044630307,-0.03825211044630307,12.11111111111111,0.08912008462527389,18
1. FC Union Berlin,Frederik Rönnow,-0.0013554712779197716,-0.1355471277919772,22.545454545454547,0.052647889412791186,33
1. FC Union Berlin,Leonardo Bonucci,-0.0013646018847309602,-0.13646018847309602,24.428571428571427,0.05042375802579885,7
1. FC Union Berlin,Rani Khedira,-0.001371468508968282,-0.13714685089682818,16.15,0.09201059863010413,20
1. FC Union Berlin,Alex Král,-0.0028318259517771164,-0.28318259517771166,13.666666666666666,0.1002113043058556,24
1. FC Union Berlin,Aïssa Laïdouni,-0.0038880880293823417,-0.38880880293823417,16.434782608695652,0.08102054432799775,23
1. FC Union Berlin,Benedict Hollerbach,-0.005210317550349679,-0.5210317550349679,9.071428571428571,0.05438352173438516,28
1. FC Union Berlin,Brenden Aaronson,-0.006448875541208288,-0.6448875541208288,11.766666666666667,0.06983979753118948,30
1. FC Union Berlin,David Datro Fofana,-0.008965967289585347,-0.8965967289585347,8.583333333333334,0.04680945597612265,12
1. FC Union Berlin,Kevin Volland,-0.009545113895125724,-0.9545113895125724,9.653846153846153,0.07656463144100507,26
1. FC Union Berlin,Yorbe Vertessen,-0.009660403521350131,-0.966040352135013,6.846153846153846,0.05307853522139236,13
1. FC Union Berlin,Mikkel Kaufmann,-0.010847228858613105,-1.0847228858613105,3.9444444444444446,0.05552078596797767,18
1. FC Union Berlin,Jérôme Roussillon,-0.013073729412578894,-1.3073729412578894,11.363636363636363,0.03755921327349899,22
1. FC Union Berlin,Paul Jaeckel,-0.0193969557644037,-1.9396955764403698,20.166666666666668,0.03290554683411826,6
1. FC Union Berlin,Chris Bedia,-0.0280354359637229,-2.80354359637229,2.2857142857142856,0.01032817522613441,7
1. FSV Mainz 05,Nadiem Amiri,0.02626379413456131,2.6263794134561307,35.2,0.07866127699461033,15
1. FSV Mainz 05,Anthony Caci,0.008672146383196157,0.8672146383196158,33.74193548387097,0.08326686072077778,31
1. FSV Mainz 05,Phillipp Mwene,0.005988801723887832,0.5988801723887832,25.73913043478261,0.09193681024784704,23
1. FSV Mainz 05,Sepp van den Berg,0.005592536521843792,0.5592536521843793,34.75757575757576,0.08615858948651156,33
1. FSV Mainz 05,Leandro Barreiro,0.003884636153774721,0.3884636153774721,21.741935483870968,0.101095444494062,31
1. FSV Mainz 05,Dominik Kohr,0.002820351286485175,0.2820351286485175,27.2,0.06512118889454054,30
1. FSV Mainz 05,Jonathan Burkardt,0.002790924728995865,0.2790924728995865,12.047619047619047,0.09264165815578689,21
1. FSV Mainz 05,Jae-sung Lee,0.0020729969124207953,0.20729969124207953,20.413793103448278,0.07939639327522995,29
1. FSV Mainz 05,Silvan Widmer,0.00032646573849687277,0.03264657384968728,22.85,0.08103570536606251,20
1. FSV Mainz 05,Brajan Gruda,-0.0002007281872064559,-0.020072818720645622,13.464285714285714,0.06934073510506007,28
1. FSV Mainz 05,Maxim Leitsch,-0.0011414094839566585,-0.11414094839566578,17.714285714285715,0.08072797100858324,7
1. FSV Mainz 05,Danny da Costa,-0.0024698001835231306,-0.24698001835231304,17.647058823529413,0.046565018004093635,17
1. FSV Mainz 05,Robin Zentner,-0.0034348794708078984,-0.3434879470807898,17.133333333333333,0.048879755165469455,30
1. FSV Mainz 05,Karim Onisiwo,-0.004264770282551039,-0.426477028255104,7.791666666666667,0.0796711977057673,24
1. FSV Mainz 05,Tom Krauß,-0.004456606578549045,-0.44566065785490444,16.06896551724138,0.05987116025245999,29
1. FSV Mainz 05,Andreas Hanche-Olsen,-0.004863373188208649,-0.4863373188208649,22.4,0.040191669001192816,15
1. FSV Mainz 05,Stefan Bell,-0.005041743265893716,-0.5041743265893717,28.7,0.05022990237275952,10
1. FSV Mainz 05,Aymen Barkok,-0.0052468692889690366,-0.5246869288969036,8.076923076923077,0.058668946031583395,13
1. FSV Mainz 05,Merveille Papela,-0.00546140371057148,-0.546140371057148,7.625,0.07379602235371466,8
1. FSV Mainz 05,Ludovic Ajorque,-0.00844718085344006,-0.8447180853440059,11.72,0.07632181892181893,25
1. FSV Mainz 05,Marco Richter,-0.00890574065939998,-0.890574065939998,8.05,0.04849959889520329,20
1. FSV Mainz 05,Edimilson Fernandes,-0.01159892887173849,-1.159892887173849,29.35,0.05038392592856879,20
1. FSV Mainz 05,Nelson Weiper,-0.016007605475572607,-1.6007605475572606,5.2,0.04063364149078435,5
1. FSV Mainz 05,Josuha Guilavogui,-0.01822379228206692,-1.8223792282066922,14.272727272727273,0.04426573426573426,11
1. FSV Mainz 05,Jessic Ngankam,-0.02996426562341442,-2.996426562341442,2.0,0.020599017384731664,6
Bayer 04 Leverkusen,Exequiel Palacios,0.011247179136510669,1.124717913651067,75.33333333333333,0.0448584632959633,24
Bayer 04 Leverkusen,Granit Xhaka,0.007040044131804755,0.7040044131804756,89.18181818181819,0.049990272674255355,33
Bayer 04 Leverkusen,Odilon Kossounou,0.0063302411888242404,0.633024118882424,58.476190476190474,0.08359484430913003,21
Bayer 04 Leverkusen,Jonas Hofmann,0.004109283366298032,0.4109283366298032,36.28125,0.09940557375825233,32
Bayer 04 Leverkusen,Edmond Tapsoba,0.004051031874686234,0.4051031874686234,65.18518518518519,0.05081226631491182,27
Bayer 04 Leverkusen,Jonathan Tah,0.0023989033212413317,0.23989033212413316,64.3225806451613,0.07346896702887487,31
Bayer 04 Leverkusen,Florian Wirtz,0.0017292486911833632,0.17292486911833632,46.53125,0.08199528584015191,32
Bayer 04 Leverkusen,Alejandro Grimaldo,0.0009804341146941293,0.09804341146941294,50.60606060606061,0.07865606975996586,33
Bayer 04 Leverkusen,Nadiem Amiri,-0.0015093311879664467,-0.15093311879664467,13.428571428571429,0.029453041289775984,7
Bayer 04 Leverkusen,Piero Hincapié,-0.001662323032939413,-0.1662323032939413,54.375,0.054134008352758355,24
Bayer 04 Leverkusen,Robert Andrich,-0.003719823882147144,-0.37198238821471435,46.035714285714285,0.07727381037330017,28
Bayer 04 Leverkusen,Borja Iglesias,-0.004442598466414863,-0.4442598466414863,7.142857142857143,0.08662872841444269,7
Bayer 04 Leverkusen,Gustavo Puerta,-0.004700540219569893,-0.4700540219569893,5.857142857142857,0.04272108843537415,7
Bayer 04 Leverkusen,Josip Stanisic,-0.004985959299683818,-0.49859592996838176,47.75,0.08196104688961832,20
Bayer 04 Leverkusen,Adam Hlozek,-0.005346625382137582,-0.5346625382137582,6.15,0.08206236422307851,20
Bayer 04 Leverkusen,Amine Adli,-0.006475000513921788,-0.6475000513921788,15.391304347826088,0.08073516315752341,23
Bayer 04 Leverkusen,Victor Boniface,-0.006554769221162271,-0.6554769221162271,12.681818181818182,0.10014729078040766,22
Bayer 04 Leverkusen,Jeremie Frimpong,-0.006905650798541759,-0.6905650798541759,26.161290322580644,0.10537261104657418,31
Bayer 04 Leverkusen,Nathan Tella,-0.007531179539958267,-0.7531179539958267,11.458333333333334,0.10220342818557104,24
Bayer 04 Leverkusen,Lukas Hradecky,-0.008131955094396204,-0.8131955094396204,17.727272727272727,0.10153700336059644,33
Bayer 04 Leverkusen,Patrik Schick,-0.010009404455595977,-1.0009404455595976,8.75,0.10366701750630322,20
Borussia Dortmund,Emre Can,0.006724810861276947,0.6724810861276945,49.64,0.07808126635269493,25
Borussia Dortmund,Ian Maatsen,0.005925668194799359,0.5925668194799358,56.75,0.051203200734450734,16
Borussia Dortmund,Nico Schlotterbeck,0.003814565831434237,0.3814565831434237,70.48484848484848,0.049696113570572444,33
Borussia Dortmund,Mats Hummels,0.002976443767338659,0.2976443767338659,48.48,0.07189921850636137,25
Borussia Dortmund,Julian Ryerson,0.0023510286520448767,0.23510286520448767,45.476190476190474,0.06654542484474459,21
Borussia Dortmund,Salih Özcan,0.0012168684505114605,0.12168684505114605,28.434782608695652,0.09864274614274615,23
Borussia Dortmund,Julian Brandt,0.00120534070123543,0.120534070123543,31.0625,0.09444000258174366,32
Borussia Dortmund,Jadon Sancho,0.0009967843875198859,0.09967843875198858,28.714285714285715,0.055703694453694455,14
Borussia Dortmund,Marcel Sabitzer,0.0006022588093583714,0.06022588093583714,33.24,0.08857828150685293,25
Borussia Dortmund,Ramy Bensebaini,0.0002021114195297144,0.02021114195297144,42.9375,0.050474361121682555,16
Borussia Dortmund,Marco Reus,-0.0009647375526192642,-0.09647375526192642,21.192307692307693,0.08165249433106576,26
Borussia Dortmund,Donyell Malen,-0.0012783750881649161,-0.1278375088164916,14.703703703703704,0.09409323284984661,27
Borussia Dortmund,Thomas Meunier,-0.0016779292500740395,-0.16779292500740395,46.5,0.04475152740777741,8
Borussia Dortmund,Marius Wolf,-0.0019008760152102997,-0.19008760152102994,30.761904761904763,0.04643515403719486,21
Borussia Dortmund,Gregor Kobel,-0.00236657392408767,-0.236657392408767,30.925925925925927,0.0387159210571909,27
Borussia Dortmund,Niclas Füllkrug,-0.0034214536980576708,-0.34214536980576704,12.344827586206897,0.10301656562740306,29
Borussia Dortmund,Felix Nmecha,-0.0034910072674416703,-0.34910072674416703,19.45,0.09972341415198557,20
Borussia Dortmund,Niklas Süle,-0.003598519649068452,-0.3598519649068452,57.21739130434783,0.05952159813961056,23
Borussia Dortmund,Youssoufa Moukoko,-0.004743249493736485,-0.47432494937364844,5.05,0.06737401157044015,20
Borussia Dortmund,Karim Adeyemi,-0.0049341348201404,-0.49341348201404,9.523809523809524,0.09861833870337272,21
Borussia Dortmund,Sébastien Haller,-0.005309806557219775,-0.5309806557219774,5.357142857142857,0.062211798028124564,14
Borussia Dortmund,Giovanni Reyna,-0.005413572365626986,-0.5413572365626986,14.090909090909092,0.10534189836137887,11
Borussia Dortmund,Jamie Gittens,-0.005930019367894901,-0.5930019367894901,11.32,0.06499570455999028,25
Borussia Dortmund,Alexander Meyer,-0.006954801241426861,-0.6954801241426861,33.5,0.03792281131566846,8
Borussia Mönchengladbach,Julian Weigl,0.021201912122365076,2.1201912122365076,39.83870967741935,0.1146082898156631,31
Borussia Mönchengladbach,Maximilian Wöber,0.009885020306069693,0.9885020306069694,46.2,0.04952399558113844,25
Borussia Mönchengladbach,Manu Koné,0.005012119698523554,0.5012119698523554,25.636363636363637,0.07971906040087859,22
Borussia Mönchengladbach,Joe Scally,0.004478314750277583,0.4478314750277583,34.266666666666666,0.09443075443075442,30
Borussia Mönchengladbach,Alassane Pléa,0.004369599328514362,0.43695993285143614,19.296296296296298,0.07686960183653306,27
Borussia Mönchengladbach,Rocco Reitz,0.0042147041929959305,0.42147041929959306,22.176470588235293,0.08408988303946287,34
Borussia Mönchengladbach,Nico Elvedi,0.0038626339493597803,0.386263394935978,48.2,0.04584390124866315,30
Borussia Mönchengladbach,Franck Honorat,0.0019303166252460369,0.1930316625246037,23.5625,0.08788588643499358,32
Borussia Mönchengladbach,Florian Neuhaus,0.0015069986891381678,0.1506998689138168,19.695652173913043,0.0704025604025604,23
Borussia Mönchengladbach,Luca Netz,0.0011486110865112716,0.11486110865112716,30.433333333333334,0.08576910126910127,30
Borussia Mönchengladbach,Moritz Nicolas,-0.001107920375646044,-0.1107920375646044,24.296296296296298,0.043512522897443534,27
Borussia Mönchengladbach,Ko Itakura,-0.0013852268347561204,-0.13852268347561203,38.6,0.06740984610627468,20
Borussia Mönchengladbach,Stefan Lainer,-0.0014495412529397604,-0.14495412529397605,23.933333333333334,0.04254817140531427,15
Borussia Mönchengladbach,Jonas Omlin,-0.001989799793642666,-0.1989799793642666,23.285714285714285,0.060422055268994045,7
Borussia Mönchengladbach,Marvin Friedrich,-0.003259575173845955,-0.3259575173845955,33.04347826086956,0.05236685846934295,23
Borussia Mönchengladbach,Jordan,-0.0037832530733975475,-0.3783253073397547,8.826086956521738,0.10726254680447228,23
Borussia Mönchengladbach,Robin Hack,-0.0038075618807259476,-0.38075618807259476,13.241379310344827,0.06624492639270965,29
Borussia Mönchengladbach,Nathan Ngoumou,-0.010000090063200781,-1.0000090063200782,9.78125,0.05585861063539635,32
Borussia Mönchengladbach,Tomas Cvancara,-0.011096647044379768,-1.1096647044379768,5.9523809523809526,0.09033359497645213,21
Borussia Mönchengladbach,Christoph Kramer,-0.013460025755614113,-1.3460025755614113,10.666666666666666,0.0906182287729907,12
Borussia Mönchengladbach,Patrick Herrmann,-0.013538532042561072,-1.3538532042561071,4.25,0.034983468912040336,8
Borussia Mönchengladbach,Grant-Leon Ranos,-0.016259126517705374,-1.6259126517705371,2.111111111111111,0.0306849719944958,9
Borussia Mönchengladbach,Fabio Chiarodia,-0.02335250876158046,-2.335250876158046,10.714285714285714,0.024450424858588126,7
Eintracht Frankfurt,Willian Pacho,0.013000004091772696,1.3000004091772697,57.878787878787875,0.06068298984965651,33
Eintracht Frankfurt,Ellyes Skhiri,0.012386346051850381,1.238634605185038,38.55555555555556,0.07185741311402688,27
Eintracht Frankfurt,Mario Götze,0.008970968591688437,0.8970968591688437,33.7,0.08305890890414701,30
Eintracht Frankfurt,Robin Koch,0.005519481989798394,0.5519481989798394,58.0,0.06926593162768278,31
Eintracht Frankfurt,Tuta,0.005086970569864136,0.5086970569864135,50.8,0.05191809777524063,30
